1,0.0057756,0.0093978
2,0.0066102,0.012971
3,0.0059575,0.010825
4,0.0057316,0.004072
5,0.0063983,-0.0039647
6,0.0066519,-0.0092378
7,0.0061389,-0.0093763
8,0.0060808,-0.0047789
9,0.0065372,0.0020409
10,0.006526,0.0079169
11,0.0061767,0.010315
12,0.0058315,0.008167
13,0.0061586,0.0025456
14,0.0063986,-0.0036172
15,0.0059677,-0.0073716
16,0.0058772,-0.0072747
17,0.0062137,-0.0036735
18,0.0066219,0.00169
19,0.0063499,0.0064455
20,0.0060192,0.0084252
21,0.0064572,0.0066878
22,0.0066043,0.0023658
23,0.0062608,-0.0022475
24,0.0058324,-0.0051827
25,0.0060496,-0.0054193
26,0.0064452,-0.0028531
27,0.0060664,0.0012754
28,0.005869,0.0048529
29,0.0061642,0.0062931
30,0.0065752,0.0050371
31,0.0064537,0.002025
32,0.0060104,-0.0013017
33,0.0063131,-0.0035233
34,0.0066076,-0.0036529
35,0.0063636,-0.0016051
36,0.0059015,0.0014213
37,0.0059641,0.0037865
38,0.0064301,0.0045748
39,0.0061577,0.0036228
40,0.0058475,0.0014313
41,0.006043,-0.0010346
42,0.006482,-0.0025426
43,0.0065425,-0.0022912
44,0.0060354,-0.00048368
45,0.0062389,0.0016976
46,0.0066132,0.0032818
47,0.0064177,0.0037759
48,0.0059909,0.0029919
49,0.0058686,0.0012079
50,0.0063475,-0.00082525
51,0.0062472,-0.0020085
52,0.0058461,-0.0018534
53,0.0059964,-0.00063115
54,0.0064341,0.0010451
55,0.0066184,0.0025362
56,0.0061301,0.0032938
57,0.0061353,0.0028447
58,0.0065833,0.0014339
59,0.0064869,-4.6946e-05
60,0.0060611,-0.00096861
61,0.0058216,-0.0011101
62,0.0062789,-0.00047482
63,0.0063796,0.00069131
64,0.0059355,0.0018063
65,0.0059443,0.0022598
66,0.0063372,0.0018496
67,0.0066416,0.0010157
68,0.0062383,0.00029021
69,0.0060553,-0.00019207
70,0.0065103,-0.00030778
71,0.0065602,8.5373e-05
72,0.0061901,0.00085734
73,0.0058351,0.0015268
74,0.0061755,0.0016119
75,0.0064353,0.0012557
76,0.0059898,0.00076437
77,0.0058778,0.00025344
