1,-0.11605,0.083432
2,-0.014077,0.070385
3,0,0.050128
4,-0.0096136,0.022317
5,-0.0024034,-0.010644
6,-0.0082402,-0.044978
7,-0.0030901,-0.078625
8,-0.0075535,-0.10953
9,-0.0037768,-0.13459
10,-0.0075535,-0.15416
11,-0.0041201,-0.16618
12,-0.0072102,-0.17201
13,-0.0048068,-0.17098
14,-0.0065235,-0.16618
15,-0.0048068,-0.15691
16,-0.0061802,-0.14489
17,-0.0048068,-0.13081
18,-0.0065235,-0.11536
19,-0.0051501,-0.098882
20,-0.0058368,-0.082745
21,-0.0051501,-0.066608
22,-0.0058368,-0.051501
23,-0.0051501,-0.037424
24,-0.0058368,-0.024721
25,-0.0054935,-0.013734
26,-0.0058368,-0.0051501
27,-0.0054935,0.0027467
28,-0.0058368,0.0078969
29,-0.0054935,0.012017
30,-0.0054935,0.014077
31,-0.0051501,0.015107
32,-0.0054935,0.01442
33,-0.0054935,0.01339
34,-0.0054935,0.012017
35,-0.0051501,0.0092702
36,-0.0054935,0.0075535
37,-0.0054935,0.0044634
38,-0.0054935,0.0024034
39,-0.0054935,-0.00034334
40,-0.0051501,-0.0024034
41,-0.0051501,-0.0041201
42,-0.0058368,-0.0061802
43,-0.0054935,-0.0075535
44,-0.0054935,-0.0089269
45,-0.0054935,-0.0092702
46,-0.0054935,-0.0103
47,-0.0054935,-0.0103
48,-0.0058368,-0.0103
49,-0.0058368,-0.0099569
50,-0.0058368,-0.0096136
51,-0.0054935,-0.0096136
52,-0.0058368,-0.0092702
53,-0.0058368,-0.0085835
54,-0.0058368,-0.0075535
55,-0.0058368,-0.0075535
56,-0.0058368,-0.0072102
57,-0.0058368,-0.0065235
58,-0.0058368,-0.0061802
59,-0.0058368,-0.0058368
60,-0.0058368,-0.0058368
61,-0.0058368,-0.0054935
62,-0.0058368,-0.0054935
63,-0.0058368,-0.0054935
64,-0.0058368,-0.0051501
65,-0.0058368,-0.0051501
66,-0.0058368,-0.0051501
67,-0.0058368,-0.0058368
68,-0.0058368,-0.0054935
69,-0.0054935,-0.0054935
70,-0.0058368,-0.0058368
71,-0.0058368,-0.0058368
72,-0.0058368,-0.0058368
73,-0.0058368,-0.0058368
74,-0.0058368,-0.0061802
75,-0.0058368,-0.0061802
76,-0.0058368,-0.0061802
77,-0.0058368,-0.0061802
78,-0.0058368,-0.0061802
79,-0.0058368,-0.0061802
80,-0.0058368,-0.0065235
81,-0.0058368,-0.0061802
82,-0.0054935,-0.0061802
83,-0.0058368,-0.0061802
84,-0.0054935,-0.0065235
85,-0.0058368,-0.0061802
86,-0.0058368,-0.0065235
87,-0.0058368,-0.0061802
88,-0.0058368,-0.0061802
89,-0.0058368,-0.0065235
90,-0.0054935,-0.0061802
91,-0.0054935,-0.0061802
92,-0.0058368,-0.0058368
93,-0.0058368,-0.0061802
94,-0.0058368,-0.0058368
95,-0.0058368,-0.0061802
96,-0.0058368,-0.0058368
97,-0.0058368,-0.0058368
98,-0.0054935,-0.0058368
99,-0.0058368,-0.0061802
100,-0.0058368,-0.0058368
101,-0.0058368,-0.0058368
102,-0.0058368,-0.0058368
103,-0.0058368,-0.0061802
104,-0.0058368,-0.0061802
105,-0.0058368,-0.0061802
106,-0.0058368,-0.0058368
107,-0.0058368,-0.0061802
108,-0.0058368,-0.0061802
109,-0.0054935,-0.0058368
110,-0.0058368,-0.0061802
111,-0.0058368,-0.0061802
112,-0.0058368,-0.0061802
113,-0.0058368,-0.0061802
114,-0.0058368,-0.0058368
115,-0.0054935,-0.0058368
116,-0.0058368,-0.0061802
117,-0.0051501,-0.0058368
118,-0.0058368,-0.0061802
119,-0.0054935,-0.0058368
120,-0.0058368,-0.0058368
121,-0.0058368,-0.0058368
122,-0.0058368,-0.0061802
123,-0.0058368,-0.0058368
124,-0.0058368,-0.0058368
125,-0.0058368,-0.0058368
126,-0.0058368,-0.0061802
127,-0.0058368,-0.0058368
128,-0.0058368,-0.0061802
129,-0.0058368,-0.0058368
130,-0.0054935,-0.0061802
131,-0.0058368,-0.0058368
132,-0.0054935,-0.0061802
133,-0.0058368,-0.0061802
134,-0.0054935,-0.0058368
135,-0.0054935,-0.0058368
136,-0.0051501,-0.0058368
137,-0.0058368,-0.0058368
138,-0.0051501,-0.0058368
139,-0.0054935,-0.0061802
140,-0.0051501,-0.0058368
141,-0.0058368,-0.0058368
142,-0.0051501,-0.0058368
143,-0.0058368,-0.0058368
144,-0.0051501,-0.0058368
145,-0.0058368,-0.0058368
146,-0.0054935,-0.0058368
147,-0.0058368,-0.0058368
148,-0.0054935,-0.0058368
149,-0.0058368,-0.0058368
150,-0.0058368,-0.0058368
151,-0.0054935,-0.0058368
152,-0.0054935,-0.0058368
153,-0.0058368,-0.0058368
154,-0.0054935,-0.0058368
155,-0.0058368,-0.0058368
156,-0.0058368,-0.0054935
157,-0.0054935,-0.0058368
158,-0.0058368,-0.0058368
159,-0.0058368,-0.0058368
160,-0.0058368,-0.0058368
161,-0.0054935,-0.0058368
162,-0.0058368,-0.0061802
163,-0.0058368,-0.0058368
164,-0.0058368,-0.0058368
165,-0.0054935,-0.0058368
166,-0.0058368,-0.0058368
167,-0.0058368,-0.0061802
168,-0.0058368,-0.0061802
169,-0.0054935,-0.0061802
170,-0.0058368,-0.0058368
171,-0.0058368,-0.0058368
172,-0.0058368,-0.0061802
173,-0.0058368,-0.0058368
174,-0.0058368,-0.0061802
175,-0.0058368,-0.0058368
176,-0.0058368,-0.0058368
177,-0.0058368,-0.0061802
178,-0.0058368,-0.0058368
